promo_date,property,campaign,channel,promo_spend,redemptions,promo_revenue,is_duplicate_row,is_negative_spend,roi
2025-10-28,RW_NYC,VIP Reload,SMS,2024.17,158,6786.28,No,No,3.3526
2025-10-28,RW_NYC,VIP Reload,App,1316.21,240,4684.46,No,No,3.5591
2025-10-28,RW_NYC,VIP Reload,Onsite,2293.6,310,4396.57,No,No,1.9169
2025-10-28,RW_NYC,Slots Frenzy,Email,949.81,143,1917.62,No,No,2.019
2025-10-28,RW_NYC,Slots Frenzy,SMS,736.11,186,1266.83,No,No,1.721
2025-10-28,RW_NYC,Slots Frenzy,App,2162.29,273,5911.27,No,No,2.7338
2025-10-28,RW_NYC,Slots Frenzy,Onsite,1522.76,186,2787.33,No,No,1.8304
2025-10-29,RW_NYC,Fall Bonus,Email,1259.69,160,3449.19,No,No,2.7381
2025-10-29,RW_NYC,Fall Bonus,SMS,809.35,195,2911.78,No,No,3.5977
2025-10-29,RW_NYC,Fall Bonus,App,1050.41,234,2914.91,No,No,2.775
2025-10-29,RW_NYC,Fall Bonus,Onsite,2485.95,232,8077.7,No,No,3.2493
2025-10-29,RW_NYC,Holiday Boost,Email,984.94,75,1691.52,No,No,1.7174
2025-10-29,RW_NYC,Holiday Boost,SMS,1729.82,169,3484.37,No,No,2.0143
2025-10-29,RW_NYC,Holiday Boost,App,983.16,323,1821.93,No,No,1.8531
2025-10-29,RW_NYC,Holiday Boost,Onsite,2013.9,275,4405.51,No,No,2.1876
2025-10-29,RW_NYC,VIP Reload,Email,726.19,50,2303.55,No,No,3.1721
2025-10-29,RW_NYC,VIP Reload,SMS,1213.25,221,1950.06,No,No,1.6073
2025-10-29,RW_NYC,VIP Reload,App,1285.65,248,3686.92,No,No,2.8677
2025-10-29,RW_NYC,VIP Reload,Onsite,2604.06,307,4268.9,No,No,1.6393
2025-10-29,RW_NYC,Slots Frenzy,Email,733.57,81,1587.14,No,No,2.1636
2025-10-29,RW_NYC,Slots Frenzy,SMS,1704.98,134,3116.49,No,No,1.8279
2025-10-29,RW_NYC,Slots Frenzy,App,1549.91,125,5139.56,No,No,3.316
2025-10-29,RW_NYC,Slots Frenzy,Onsite,1568.98,255,4356.78,No,No,2.7768
2025-10-30,RW_NYC,Fall Bonus,Email,636.1,236,2210.82,No,No,3.4756
2025-10-30,RW_NYC,Fall Bonus,SMS,1262.7,112,4010.11,No,No,3.1758
2025-10-30,RW_NYC,Fall Bonus,App,1097.13,295,3554.11,No,No,3.2395
2025-10-30,RW_NYC,Fall Bonus,Onsite,2751.13,248,5398.87,No,No,1.9624
2025-10-30,RW_NYC,Holiday Boost,Email,835.87,165,2814.95,No,No,3.3677
2025-10-30,RW_NYC,Holiday Boost,SMS,894.4,145,2106.01,No,No,2.3547
2025-10-30,RW_NYC,Holiday Boost,App,1918.36,234,5166.75,No,No,2.6933
2025-10-30,RW_NYC,Holiday Boost,Onsite,2127.11,228,6868.42,No,No,3.229
2025-10-30,RW_NYC,VIP Reload,Email,1541.7,81,3330.64,No,No,2.1604
2025-10-30,RW_NYC,VIP Reload,SMS,133.95,166,286.72,No,No,2.1405
2025-10-30,RW_NYC,VIP Reload,App,1527.6,208,5129.33,No,No,3.3578
2025-10-30,RW_NYC,VIP Reload,Onsite,1569.1,332,5551.65,No,No,3.5381
2025-10-30,RW_NYC,Slots Frenzy,Email,1054.18,77,3455.83,No,No,3.2782
2025-10-30,RW_NYC,Slots Frenzy,SMS,1116.89,261,3001.98,No,No,2.6878
2025-10-30,RW_NYC,Slots Frenzy,App,1235.69,373,2125.62,No,No,1.7202
2025-10-30,RW_NYC,Slots Frenzy,Onsite,2475.28,227,6870.79,No,No,2.7758
2025-10-31,RW_NYC,Fall Bonus,Email,1154.96,107,2931.59,No,No,2.5383
2025-10-31,RW_NYC,Fall Bonus,SMS,1560.05,95,3093.83,No,No,1.9832
2025-10-31,RW_NYC,Fall Bonus,App,2806.34,282,5678.67,No,No,2.0235
2025-10-31,RW_NYC,Fall Bonus,Onsite,2656.04,137,5535.17,No,No,2.084
2025-10-31,RW_NYC,Holiday Boost,Email,1239.11,166,2460.65,No,No,1.9858
2025-10-31,RW_NYC,Holiday Boost,SMS,2120.31,282,5134.41,No,No,2.4215
2025-10-31,RW_NYC,Holiday Boost,App,1295.73,333,3339.63,No,No,2.5774
2025-10-31,RW_NYC,Holiday Boost,Onsite,3036.0,125,4864.94,No,No,1.6024
2025-10-31,RW_NYC,VIP Reload,Email,692.26,135,1453.67,No,No,2.0999
2025-10-31,RW_NYC,VIP Reload,SMS,1106.81,208,3281.67,No,No,2.965
2025-10-31,RW_NYC,VIP Reload,App,1507.66,146,3037.12,No,No,2.0145
2025-10-31,RW_NYC,VIP Reload,Onsite,2179.32,146,5894.72,No,No,2.7048
2025-10-31,RW_NYC,Slots Frenzy,Email,532.05,106,1475.69,No,No,2.7736
2025-10-31,RW_NYC,Slots Frenzy,SMS,1305.6,199,4063.7,No,No,3.1125
2025-10-31,RW_NYC,Slots Frenzy,App,2324.98,171,6666.53,No,No,2.8673
2025-10-31,RW_NYC,Slots Frenzy,Onsite,1404.45,349,3388.75,No,No,2.4129
2025-11-01,RW_NYC,Fall Bonus,Email,1283.36,102,2766.56,No,No,2.1557
2025-11-01,RW_NYC,Fall Bonus,SMS,1259.58,174,4684.94,No,No,3.7194
2025-11-01,RW_NYC,Fall Bonus,App,2238.1,279,6135.56,No,No,2.7414
2025-11-01,RW_NYC,Fall Bonus,Onsite,1413.62,121,4311.98,No,No,3.0503
2025-11-01,RW_NYC,Holiday Boost,Email,1389.2,121,3215.41,No,No,2.3146
2025-11-01,RW_NYC,Holiday Boost,SMS,1178.51,215,2261.58,No,No,1.919
2025-11-01,RW_NYC,Holiday Boost,App,1595.54,183,5772.0,No,No,3.6176
2025-11-01,RW_NYC,Holiday Boost,Onsite,2534.44,289,5764.01,No,No,2.2743
2025-11-01,RW_NYC,VIP Reload,Email,819.34,46,2515.2,No,No,3.0698
2025-11-01,RW_NYC,VIP Reload,SMS,1430.44,95,3448.94,No,No,2.4111
2025-11-01,RW_NYC,VIP Reload,App,2290.74,295,4417.36,No,No,1.9284
2025-11-01,RW_NYC,VIP Reload,Onsite,2768.62,204,9833.3,No,No,3.5517
2025-11-01,RW_NYC,Slots Frenzy,Email,1506.31,122,3108.02,No,No,2.0633
2025-11-01,RW_NYC,Slots Frenzy,SMS,2215.99,101,3680.85,No,No,1.661
2025-11-01,RW_NYC,Slots Frenzy,App,2594.27,225,5349.7,No,No,2.0621
2025-11-01,RW_NYC,Slots Frenzy,Onsite,1201.0,284,2784.06,No,No,2.3181
2025-11-02,RW_NYC,Fall Bonus,Email,803.18,105,2599.99,No,No,3.2371
2025-11-02,RW_NYC,Fall Bonus,SMS,1704.49,127,5169.79,No,No,3.033
2025-11-02,RW_NYC,Fall Bonus,App,2017.21,193,3865.63,No,No,1.9163
2025-11-02,RW_NYC,Fall Bonus,Onsite,1634.58,253,4703.46,No,No,2.8775
2025-11-02,RW_NYC,Holiday Boost,Email,1452.91,1,4717.53,No,No,3.247
2025-11-02,RW_NYC,Holiday Boost,SMS,1997.83,155,5617.01,No,No,2.8116
2025-11-02,RW_NYC,Holiday Boost,App,2904.98,220,7301.91,No,No,2.5136
2025-11-02,RW_NYC,Holiday Boost,Onsite,2660.18,271,9022.11,No,No,3.3915
2025-11-02,RW_NYC,VIP Reload,Email,578.25,139,1933.56,No,No,3.3438
2025-11-02,RW_NYC,VIP Reload,SMS,987.92,98,2485.45,No,No,2.5158
2025-11-02,RW_NYC,VIP Reload,App,1002.7,221,3479.39,No,No,3.47
2025-11-02,RW_NYC,VIP Reload,Onsite,1664.63,295,6216.73,No,No,3.7346
2025-11-02,RW_NYC,Slots Frenzy,Email,758.78,167,1562.27,No,No,2.0589
2025-11-02,RW_NYC,Slots Frenzy,SMS,1479.97,131,2388.28,No,No,1.6137
2025-11-02,RW_NYC,Slots Frenzy,App,2471.14,210,7023.5,No,No,2.8422
2025-11-02,RW_NYC,Slots Frenzy,Onsite,1542.45,220,5706.28,No,No,3.6995
2025-11-03,RW_NYC,Fall Bonus,Email,899.93,96,2169.59,No,No,2.4108
2025-11-03,RW_NYC,Fall Bonus,SMS,1401.46,255,5135.86,No,No,3.6646
2025-11-03,RW_NYC,Fall Bonus,App,3053.73,111,11059.09,No,No,3.6215
2025-11-03,RW_NYC,Fall Bonus,Onsite,2361.35,290,8660.31,No,No,3.6675
2025-11-03,RW_NYC,Holiday Boost,Email,1245.51,94,4058.23,No,No,3.2583
2025-11-03,RW_NYC,Holiday Boost,SMS,1781.4,132,3269.3,No,No,1.8352
2025-11-03,RW_NYC,Holiday Boost,App,1569.97,242,3858.16,No,No,2.4575
2025-11-03,RW_NYC,Holiday Boost,Onsite,2298.52,162,7801.89,No,No,3.3943
2025-11-03,RW_NYC,VIP Reload,Email,1080.35,116,2597.59,No,No,2.4044
2025-11-03,RW_NYC,VIP Reload,SMS,911.14,209,2422.16,No,No,2.6584
2025-11-03,RW_NYC,VIP Reload,App,1011.02,270,3470.99,No,No,3.4332
2025-11-03,RW_NYC,VIP Reload,Onsite,1715.5,256,4609.86,No,No,2.6872
2025-11-03,RW_NYC,Slots Frenzy,Email,885.0,105,2579.27,No,No,2.9144
2025-11-03,RW_NYC,Slots Frenzy,SMS,1210.1,91,1961.21,No,No,1.6207
2025-11-03,RW_NYC,Slots Frenzy,App,2124.17,182,5305.61,No,No,2.4977
2025-11-03,RW_NYC,Slots Frenzy,Onsite,1974.01,258,5043.86,No,No,2.5551
2025-11-04,RW_NYC,Fall Bonus,Email,1016.97,95,3687.51,No,No,3.626
2025-11-04,RW_NYC,Fall Bonus,SMS,1136.76,164,3930.56,No,No,3.4577
2025-11-04,RW_NYC,Fall Bonus,App,782.71,259,1549.12,No,No,1.9792
2025-11-04,RW_NYC,Fall Bonus,Onsite,2300.04,239,4525.91,No,No,1.9678
2025-11-04,RW_NYC,Holiday Boost,Email,600.61,171,1742.79,No,No,2.9017
2025-11-04,RW_NYC,Holiday Boost,SMS,2061.2,68,3910.92,No,No,1.8974
2025-11-04,RW_NYC,Holiday Boost,App,165.76,214,553.35,No,No,3.3383
2025-11-04,RW_NYC,Holiday Boost,Onsite,2039.02,345,6097.13,No,No,2.9902
2025-11-04,RW_NYC,VIP Reload,Email,662.7,139,2024.0,No,No,3.0542
2025-11-04,RW_NYC,VIP Reload,SMS,0.0,243,0.0,No,Yes,
2025-11-04,RW_NYC,VIP Reload,App,2279.58,184,4404.05,No,No,1.932
2025-11-04,RW_NYC,VIP Reload,Onsite,3314.57,342,12093.56,No,No,3.6486
2025-11-04,RW_NYC,Slots Frenzy,Email,888.03,173,2589.37,No,No,2.9159
2025-11-04,RW_NYC,Slots Frenzy,SMS,1359.55,278,3022.8,No,No,2.2234
2025-11-04,RW_NYC,Slots Frenzy,App,1722.77,148,4412.12,No,No,2.5611
2025-11-04,RW_NYC,Slots Frenzy,Onsite,1257.69,163,2129.76,No,No,1.6934
2025-11-05,RW_NYC,Fall Bonus,Email,652.34,126,1196.51,No,No,1.8342
2025-11-05,RW_NYC,Fall Bonus,SMS,1049.07,184,3290.67,No,No,3.1367
2025-11-05,RW_NYC,Fall Bonus,App,687.08,216,1962.3,No,No,2.856
2025-11-05,RW_NYC,Fall Bonus,Onsite,2356.76,242,8771.48,No,No,3.7218
2025-11-05,RW_NYC,Holiday Boost,Email,211.33,86,610.68,No,No,2.8897
2025-11-05,RW_NYC,Holiday Boost,SMS,1230.12,109,2238.88,No,No,1.8201
2025-11-05,RW_NYC,Holiday Boost,App,2119.95,171,6984.71,No,No,3.2948
2025-11-05,RW_NYC,Holiday Boost,Onsite,2142.08,238,4142.4,No,No,1.9338
2025-11-05,RW_NYC,VIP Reload,Email,1160.61,19,2995.41,No,No,2.5809
2025-11-05,RW_NYC,VIP Reload,SMS,910.79,184,2898.37,No,No,3.1823
2025-11-05,RW_NYC,VIP Reload,App,1315.52,175,2624.67,No,No,1.9952
2025-11-05,RW_NYC,VIP Reload,Onsite,1763.23,253,3723.68,No,No,2.1119
2025-11-05,RW_NYC,Slots Frenzy,Email,883.98,1,1861.9,No,No,2.1063
2025-11-05,RW_NYC,Slots Frenzy,SMS,1528.07,218,4559.8,No,No,2.984
2025-11-05,RW_NYC,Slots Frenzy,App,1749.28,249,3416.12,No,No,1.9529
2025-11-05,RW_NYC,Slots Frenzy,Onsite,1691.93,136,3858.56,No,No,2.2806
2025-11-06,RW_NYC,Fall Bonus,Email,713.54,1,2371.99,No,No,3.3243
2025-11-06,RW_NYC,Fall Bonus,SMS,1716.23,179,5041.63,No,No,2.9376
2025-11-06,RW_NYC,Fall Bonus,App,1424.43,156,2339.79,No,No,1.6426
2025-11-06,RW_NYC,Fall Bonus,Onsite,3063.01,256,6840.5,No,No,2.2333
2025-11-06,RW_NYC,Holiday Boost,Email,939.56,78,2021.85,No,No,2.1519
2025-11-06,RW_NYC,Holiday Boost,SMS,998.42,241,1629.19,No,No,1.6318
2025-11-06,RW_NYC,Holiday Boost,App,1922.35,313,4046.97,No,No,2.1052
2025-11-06,RW_NYC,Holiday Boost,Onsite,1185.81,215,2248.65,No,No,1.8963
2025-11-06,RW_NYC,VIP Reload,Email,1321.52,261,2705.27,No,No,2.0471
2025-11-06,RW_NYC,VIP Reload,SMS,1121.05,37,2186.74,No,No,1.9506
2025-11-06,RW_NYC,VIP Reload,App,1639.3,202,3492.53,No,No,2.1305
2025-11-06,RW_NYC,VIP Reload,Onsite,1269.9,285,3062.15,No,No,2.4113
2025-11-06,RW_NYC,Slots Frenzy,Email,1325.56,182,3123.88,No,No,2.3566
2025-11-06,RW_NYC,Slots Frenzy,SMS,1393.84,270,4729.47,No,No,3.3931
2025-11-06,RW_NYC,Slots Frenzy,App,1984.91,253,4330.41,No,No,2.1817
2025-11-06,RW_NYC,Slots Frenzy,Onsite,1239.62,134,2707.16,No,No,2.1839
2025-11-07,RW_NYC,Fall Bonus,Email,943.53,49,2143.95,No,No,2.2723
2025-11-07,RW_NYC,Fall Bonus,SMS,748.28,174,1740.54,No,No,2.3261
2025-11-07,RW_NYC,Fall Bonus,App,1276.73,229,3502.12,No,No,2.743
2025-11-07,RW_NYC,Fall Bonus,Onsite,1545.04,270,4201.94,No,No,2.7196
2025-11-07,RW_NYC,Holiday Boost,Email,1147.42,156,2964.51,No,No,2.5836
2025-11-07,RW_NYC,Holiday Boost,SMS,1592.76,83,5365.4,No,No,3.3686
2025-11-07,RW_NYC,Holiday Boost,App,2153.41,221,6271.32,No,No,2.9123
2025-11-07,RW_NYC,Holiday Boost,Onsite,2520.91,152,4226.07,No,No,1.6764
2025-11-07,RW_NYC,VIP Reload,Email,1025.66,179,3290.49,No,No,3.2082
2025-11-07,RW_NYC,VIP Reload,SMS,622.46,246,2232.42,No,No,3.5864
2025-11-07,RW_NYC,VIP Reload,App,1890.64,121,4774.99,No,No,2.5256
2025-11-07,RW_NYC,VIP Reload,Onsite,2780.27,301,7208.26,No,No,2.5926
2025-11-07,RW_NYC,Slots Frenzy,Email,641.87,82,1093.1,No,No,1.703
2025-11-07,RW_NYC,Slots Frenzy,SMS,1504.16,165,4565.87,No,No,3.0355
2025-11-07,RW_NYC,Slots Frenzy,App,2238.53,212,8482.62,No,No,3.7894
2025-11-07,RW_NYC,Slots Frenzy,Onsite,1548.02,301,5493.76,No,No,3.5489
2025-11-08,RW_NYC,Fall Bonus,Email,1250.59,189,3290.76,No,No,2.6314
2025-11-08,RW_NYC,Fall Bonus,SMS,934.6,106,2560.49,No,No,2.7397
2025-11-08,RW_NYC,Fall Bonus,App,0.0,238,0.0,No,No,
2025-11-08,RW_NYC,Fall Bonus,Onsite,1688.59,218,3338.52,No,No,1.9771
2025-11-08,RW_NYC,Holiday Boost,Email,905.09,125,2068.83,No,No,2.2858
2025-11-08,RW_NYC,Holiday Boost,SMS,1302.28,201,4665.01,No,No,3.5822
2025-11-08,RW_NYC,Holiday Boost,App,2157.75,218,4112.69,No,No,1.906
2025-11-08,RW_NYC,Holiday Boost,Onsite,1095.67,198,3558.44,No,No,3.2477
2025-11-08,RW_NYC,VIP Reload,Email,1166.02,26,2350.53,No,No,2.0159
2025-11-08,RW_NYC,VIP Reload,SMS,1714.87,208,6505.65,No,No,3.7937
2025-11-08,RW_NYC,VIP Reload,App,1424.18,122,5251.71,No,No,3.6875
2025-11-08,RW_NYC,VIP Reload,Onsite,1821.19,145,6537.11,No,No,3.5895
2025-11-08,RW_NYC,Slots Frenzy,Email,881.07,169,3318.23,No,No,3.7661
2025-11-08,RW_NYC,Slots Frenzy,SMS,358.37,154,1259.1,No,No,3.5134
2025-11-08,RW_NYC,Slots Frenzy,App,2424.23,179,3965.86,No,No,1.6359
2025-11-08,RW_NYC,Slots Frenzy,Onsite,2934.56,257,9871.64,No,No,3.3639
2025-11-09,RW_NYC,Fall Bonus,Email,1192.57,170,4453.02,No,No,3.734
2025-11-09,RW_NYC,Fall Bonus,SMS,2212.4,210,5854.24,No,No,2.6461
2025-11-09,RW_NYC,Fall Bonus,App,1275.11,268,3928.8,No,No,3.0811
2025-11-09,RW_NYC,Fall Bonus,Onsite,1706.39,178,5308.5,No,No,3.111
2025-11-09,RW_NYC,Holiday Boost,Email,1661.72,62,5020.54,No,No,3.0213
2025-11-09,RW_NYC,Holiday Boost,SMS,1546.2,128,3421.86,No,No,2.2131
2025-11-09,RW_NYC,Holiday Boost,App,2146.76,58,5226.91,No,No,2.4348
2025-11-09,RW_NYC,Holiday Boost,Onsite,1547.78,209,4610.47,No,No,2.9788
2025-11-09,RW_NYC,VIP Reload,Email,772.11,155,2260.41,No,No,2.9276
2025-11-09,RW_NYC,VIP Reload,SMS,1550.01,115,3497.72,No,No,2.2566
2025-11-09,RW_NYC,VIP Reload,App,2734.17,151,7165.33,No,No,2.6207
2025-11-09,RW_NYC,VIP Reload,Onsite,737.37,211,2498.92,No,No,3.389
2025-11-09,RW_NYC,Slots Frenzy,Email,1402.95,39,2428.29,No,No,1.7308
2025-11-09,RW_NYC,Slots Frenzy,SMS,1263.26,91,2320.66,No,No,1.837
2025-11-09,RW_NYC,Slots Frenzy,App,2502.99,205,7273.58,No,No,2.906
2025-11-09,RW_NYC,Slots Frenzy,Onsite,1510.18,246,3631.02,No,No,2.4044
2025-11-10,RW_NYC,Fall Bonus,Email,897.73,1,3096.0,No,No,3.4487
2025-11-10,RW_NYC,Fall Bonus,SMS,949.47,175,1674.63,No,No,1.7638
2025-11-10,RW_NYC,Fall Bonus,App,1889.68,161,5590.02,No,No,2.9582
2025-11-10,RW_NYC,Fall Bonus,Onsite,928.68,176,1649.68,No,No,1.7764
2025-11-10,RW_NYC,Holiday Boost,Email,960.57,83,3217.23,No,No,3.3493
2025-11-10,RW_NYC,Holiday Boost,SMS,2028.96,171,5243.9,No,No,2.5845
2025-11-10,RW_NYC,Holiday Boost,App,1796.16,237,6761.05,No,No,3.7642
2025-11-10,RW_NYC,Holiday Boost,Onsite,2488.78,185,8034.77,No,No,3.2284
2025-11-10,RW_NYC,VIP Reload,Email,1219.61,151,4515.15,No,No,3.7021
2025-11-10,RW_NYC,VIP Reload,SMS,1473.0,119,3696.3,No,No,2.5094
2025-11-10,RW_NYC,VIP Reload,App,1502.72,169,4785.31,No,No,3.1844
2025-11-10,RW_NYC,VIP Reload,Onsite,2083.21,264,3936.08,No,No,1.8894
2025-11-10,RW_NYC,Slots Frenzy,Email,1074.01,232,2113.31,No,No,1.9677
2025-11-10,RW_NYC,Slots Frenzy,SMS,1844.11,161,3620.81,No,No,1.9634
2025-11-10,RW_NYC,Slots Frenzy,App,1475.64,179,4887.75,No,No,3.3123
2025-11-10,RW_NYC,Slots Frenzy,Onsite,2101.61,261,4192.94,No,No,1.9951
2025-11-11,RW_NYC,Fall Bonus,Email,694.31,82,1427.47,No,No,2.056
2025-11-11,RW_NYC,Fall Bonus,SMS,716.38,246,2659.21,No,No,3.712
2025-11-11,RW_NYC,Fall Bonus,App,1302.84,224,2294.96,No,No,1.7615
2025-11-11,RW_NYC,Fall Bonus,Onsite,943.58,254,2068.4,No,No,2.1921
2025-11-11,RW_NYC,Holiday Boost,Email,1306.55,17,4767.08,No,No,3.6486
2025-11-11,RW_NYC,Holiday Boost,SMS,448.96,130,1003.42,No,No,2.235
2025-11-11,RW_NYC,Holiday Boost,App,1025.04,109,2533.83,No,No,2.4719
2025-11-11,RW_NYC,Holiday Boost,Onsite,1524.91,296,3244.04,No,No,2.1274
2025-11-11,RW_NYC,VIP Reload,Email,916.7,92,2730.57,No,No,2.9787
2025-11-11,RW_NYC,VIP Reload,SMS,1019.93,115,2037.69,No,No,1.9979
2025-11-11,RW_NYC,VIP Reload,App,1614.37,168,2844.06,No,No,1.7617
2025-11-11,RW_NYC,VIP Reload,Onsite,845.5,77,2462.96,No,No,2.913
2025-11-11,RW_NYC,Slots Frenzy,Email,1064.91,59,2706.23,No,No,2.5413
2025-11-11,RW_NYC,Slots Frenzy,SMS,1002.23,140,2016.82,No,No,2.0123
2025-11-11,RW_NYC,Slots Frenzy,App,1488.3,262,4266.42,No,No,2.8666
2025-11-11,RW_NYC,Slots Frenzy,Onsite,2766.87,265,7360.69,No,No,2.6603
2025-11-12,RW_NYC,Fall Bonus,Email,1373.36,71,3179.44,No,No,2.3151
2025-11-12,RW_NYC,Fall Bonus,SMS,1168.9,214,3728.88,No,No,3.1901
2025-11-12,RW_NYC,Fall Bonus,App,1354.18,290,2706.3,No,No,1.9985
2025-11-12,RW_NYC,Fall Bonus,Onsite,1784.14,254,6698.41,No,No,3.7544
2025-11-12,RW_NYC,Holiday Boost,Email,79.54,32,174.26,No,No,2.1908
2025-11-12,RW_NYC,Holiday Boost,SMS,366.68,243,1286.18,No,No,3.5076
2025-11-12,RW_NYC,Holiday Boost,App,1613.8,223,4135.97,No,No,2.5629
2025-11-12,RW_NYC,Holiday Boost,Onsite,1971.33,235,6102.67,No,No,3.0957
2025-11-12,RW_NYC,VIP Reload,Email,500.88,120,1865.01,No,No,3.7235
2025-11-12,RW_NYC,VIP Reload,SMS,1093.71,225,3668.33,No,No,3.354
2025-11-12,RW_NYC,VIP Reload,App,1512.68,90,3196.54,No,No,2.1132
2025-11-12,RW_NYC,VIP Reload,Onsite,1508.16,204,5590.86,No,No,3.7071
2025-11-12,RW_NYC,Slots Frenzy,Email,770.81,142,1961.76,No,No,2.5451
2025-11-12,RW_NYC,Slots Frenzy,SMS,996.77,214,2738.28,No,No,2.7472
2025-11-12,RW_NYC,Slots Frenzy,App,1812.36,208,4938.23,No,No,2.7248
2025-11-12,RW_NYC,Slots Frenzy,Onsite,2487.81,186,5271.64,No,No,2.119
2025-11-13,RW_NYC,Fall Bonus,Email,974.53,111,3469.96,No,No,3.5606
2025-11-13,RW_NYC,Fall Bonus,SMS,1124.42,230,3704.55,No,No,3.2946
2025-11-13,RW_NYC,Fall Bonus,App,1308.31,209,2448.55,No,No,1.8715
2025-11-13,RW_NYC,Fall Bonus,Onsite,2848.95,226,10273.69,No,No,3.6061
2025-11-13,RW_NYC,Holiday Boost,Email,672.06,15,2129.3,No,No,3.1683
2025-11-13,RW_NYC,Holiday Boost,SMS,1631.65,211,5296.78,No,No,3.2463
2025-11-13,RW_NYC,Holiday Boost,App,2504.72,230,6471.24,No,No,2.5836
2025-11-13,RW_NYC,Holiday Boost,Onsite,1666.18,329,3072.15,No,No,1.8438
2025-11-13,RW_NYC,VIP Reload,Email,767.3,142,2145.74,No,No,2.7965
2025-11-13,RW_NYC,VIP Reload,SMS,1524.33,252,4319.74,No,No,2.8339
2025-11-13,RW_NYC,VIP Reload,App,2550.99,220,9585.13,No,No,3.7574
2025-11-13,RW_NYC,VIP Reload,Onsite,2133.48,307,5510.14,No,No,2.5827
2025-11-13,RW_NYC,Slots Frenzy,Email,539.92,6,1529.57,No,No,2.833
2025-11-13,RW_NYC,Slots Frenzy,SMS,767.0,43,1624.68,No,No,2.1182
2025-11-13,RW_NYC,Slots Frenzy,App,1488.07,293,5343.21,No,No,3.5907
2025-11-13,RW_NYC,Slots Frenzy,Onsite,1790.95,319,3657.6,No,No,2.0423
2025-11-14,RW_NYC,Fall Bonus,Email,1119.2,200,3686.98,No,No,3.2943
2025-11-14,RW_NYC,Fall Bonus,SMS,1498.03,146,5647.76,No,No,3.7701
2025-11-14,RW_NYC,Fall Bonus,App,1619.44,281,3736.77,No,No,2.3074
2025-11-14,RW_NYC,Fall Bonus,Onsite,1431.92,250,3879.45,No,No,2.7093
2025-11-14,RW_NYC,Holiday Boost,Email,864.71,177,2358.33,No,No,2.7273
2025-11-14,RW_NYC,Holiday Boost,SMS,1118.71,182,2499.31,No,No,2.2341
2025-11-14,RW_NYC,Holiday Boost,App,2291.81,206,7174.4,No,No,3.1305
2025-11-14,RW_NYC,Holiday Boost,Onsite,1094.22,278,3806.04,No,No,3.4783
2025-11-14,RW_NYC,VIP Reload,Email,1295.47,76,2850.83,No,No,2.2006
2025-11-14,RW_NYC,VIP Reload,SMS,1526.69,99,3648.75,No,No,2.39
2025-11-14,RW_NYC,VIP Reload,App,3047.3,296,8054.52,No,No,2.6432
2025-11-14,RW_NYC,VIP Reload,Onsite,3320.37,238,6647.35,No,No,2.002
2025-11-14,RW_NYC,Slots Frenzy,Email,876.29,200,2718.38,No,No,3.1021
2025-11-14,RW_NYC,Slots Frenzy,SMS,1658.39,213,2728.31,No,No,1.6452
2025-11-14,RW_NYC,Slots Frenzy,App,903.1,210,1591.33,No,No,1.7621
2025-11-14,RW_NYC,Slots Frenzy,Onsite,2013.11,260,4236.26,No,No,2.1043
2025-11-15,RW_NYC,Fall Bonus,Email,667.44,137,2268.9,No,No,3.3994
2025-11-15,RW_NYC,Fall Bonus,SMS,1496.72,221,5303.9,No,No,3.5437
2025-11-15,RW_NYC,Fall Bonus,App,2038.14,205,4695.34,No,No,2.3037
2025-11-15,RW_NYC,Fall Bonus,Onsite,2665.33,241,7222.89,No,No,2.7099
2025-11-15,RW_NYC,Holiday Boost,Email,819.53,157,1397.19,No,No,1.7049
2025-11-15,RW_NYC,Holiday Boost,SMS,1370.23,260,2889.29,No,No,2.1086
2025-11-15,RW_NYC,Holiday Boost,App,1673.83,243,5093.29,No,No,3.0429
2025-11-15,RW_NYC,Holiday Boost,Onsite,0.0,369,0.0,No,No,
2025-11-15,RW_NYC,VIP Reload,Email,763.57,121,1599.96,No,No,2.0954
2025-11-15,RW_NYC,VIP Reload,SMS,1123.93,84,2754.05,No,No,2.4504
2025-11-15,RW_NYC,VIP Reload,App,1228.31,306,3488.45,No,No,2.84
2025-11-15,RW_NYC,VIP Reload,Onsite,419.85,217,1461.19,No,No,3.4803
2025-11-15,RW_NYC,Slots Frenzy,Email,1304.58,177,3153.53,No,No,2.4173
2025-11-15,RW_NYC,Slots Frenzy,SMS,553.71,99,1724.15,No,No,3.1138
2025-11-15,RW_NYC,Slots Frenzy,App,2353.23,256,6699.65,No,No,2.847
2025-11-15,RW_NYC,Slots Frenzy,Onsite,2749.89,202,8164.0,No,No,2.9688
2025-11-16,RW_NYC,Fall Bonus,Email,996.63,143,1953.11,No,No,1.9597
2025-11-16,RW_NYC,Fall Bonus,SMS,1550.85,103,4837.46,No,No,3.1192
2025-11-16,RW_NYC,Fall Bonus,App,2789.35,237,10546.81,No,No,3.7811
2025-11-16,RW_NYC,Fall Bonus,Onsite,1259.64,174,3974.79,No,No,3.1555
2025-11-16,RW_NYC,Holiday Boost,Email,782.83,176,1442.55,No,No,1.8427
2025-11-16,RW_NYC,Holiday Boost,SMS,976.36,119,2664.37,No,No,2.7289
2025-11-16,RW_NYC,Holiday Boost,App,1901.78,245,3115.03,No,No,1.638
